Date,VIX Close,Vxn Close
12/22/2014, 15.25, 16.56
12/23/2014, 14.80, 16.81
12/24/2014, 14.37, 16.47
12/26/2014, 14.50, 16.27
12/29/2014, 15.06, 16.80
12/30/2014, 15.92, 16.97
12/31/2014, 19.20, 19.64
01/02/2015, 17.79, 19.20
01/05/2015, 19.92, 20.72
01/06/2015, 21.12, 21.85
01/07/2015, 19.31, 20.16
01/08/2015, 17.01, 18.15
01/09/2015, 17.55, 18.40
01/12/2015, 19.60, 19.87
01/13/2015, 20.56, 20.71
01/14/2015, 21.48, 21.41
01/15/2015, 22.39, 22.72
01/16/2015, 20.95, 21.22
01/20/2015, 19.89, 20.69
01/21/2015, 18.85, 20.02
01/22/2015, 16.40, 17.08
01/23/2015, 16.66, 17.06
01/26/2015, 15.52, 16.97
01/27/2015, 17.22, 19.22
01/28/2015, 20.44, 21.39
01/29/2015, 18.76, 19.48
01/30/2015, 20.97, 21.59
02/02/2015, 19.43, 20.79
02/03/2015, 17.33, 18.81
02/04/2015, 18.33, 19.16
02/05/2015, 16.85, 18.18
02/06/2015, 17.29, 18.41
02/09/2015, 18.55, 19.12
02/10/2015, 17.23, 17.46
02/11/2015, 16.96, 17.39
02/12/2015, 15.34, 16.10
02/13/2015, 14.69, 15.15
02/17/2015, 15.80, 15.96
02/18/2015, 15.45, 15.90
02/19/2015, 15.29, 15.44
02/20/2015, 14.30, 14.67
02/23/2015, 14.56, 14.87
02/24/2015, 13.69, 14.26
02/25/2015, 13.84, 14.38
02/26/2015, 13.91, 14.33
02/27/2015, 13.34, 14.62
03/02/2015, 13.04, 14.27
03/03/2015, 13.86, 14.98
03/04/2015, 14.23, 15.59
03/05/2015, 14.04, 15.22
03/06/2015, 15.20, 16.75
03/09/2015, 15.06, 16.44
03/10/2015, 16.69, 18.02
03/11/2015, 16.87, 18.42
03/12/2015, 15.42, 17.15
03/13/2015, 16.00, 17.55
03/16/2015, 15.61, 16.91
03/17/2015, 15.66, 16.60
03/18/2015, 13.97, 14.99
03/19/2015, 14.07, 14.71
03/20/2015, 13.02, 13.82
03/23/2015, 13.41, 14.44
03/24/2015, 13.62, 14.62
03/25/2015, 15.44, 17.33
03/26/2015, 15.80, 17.50
03/27/2015, 15.07, 16.89
03/30/2015, 14.51, 16.06
03/31/2015, 15.29, 17.29
04/01/2015, 15.11, 17.35
04/02/2015, 14.67, 16.72
04/06/2015, 14.74, 16.58
04/07/2015, 14.78, 16.39
04/08/2015, 13.98, 15.45
04/09/2015, 13.09, 14.70
04/10/2015, 12.58, 14.10
04/13/2015, 13.94, 15.45
04/14/2015, 13.67, 15.46
04/15/2015, 12.84, 14.63
04/16/2015, 12.60, 14.50
04/17/2015, 13.89, 16.03
04/20/2015, 13.30, 14.86
04/21/2015, 13.25, 14.93
04/22/2015, 12.71, 14.68
04/23/2015, 12.48, 14.22
04/24/2015, 12.29, 14.20
04/27/2015, 13.12, 15.18
04/28/2015, 12.41, 14.88
04/29/2015, 13.39, 15.47
04/30/2015, 14.55, 16.51
05/01/2015, 12.70, 15.07
05/04/2015, 12.85, 15.15
05/05/2015, 14.31, 16.66
05/06/2015, 15.15, 17.79
05/07/2015, 15.13, 17.37
05/08/2015, 12.86, 15.38
05/11/2015, 13.85, 15.56
05/12/2015, 13.86, 15.96
05/13/2015, 13.76, 15.62
05/14/2015, 12.74, 14.31
05/15/2015, 12.38, 13.89
05/18/2015, 12.73, 13.95
05/19/2015, 12.85, 14.15
05/20/2015, 12.88, 14.00
05/21/2015, 12.11, 13.38
05/22/2015, 12.13, 13.23
05/26/2015, 14.06, 15.15
05/27/2015, 13.27, 13.96
05/28/2015, 13.31, 14.22
05/29/2015, 13.84, 14.75
06/01/2015, 13.97, 14.98
06/02/2015, 14.24, 15.46
06/03/2015, 13.66, 15.03
06/04/2015, 14.71, 15.79
06/05/2015, 14.21, 15.77
06/08/2015, 15.29, 16.94
06/09/2015, 14.47, 16.49
06/10/2015, 13.22, 15.07
06/11/2015, 12.85, 14.64
06/12/2015, 13.78, 15.16
06/15/2015, 15.39, 16.34
06/16/2015, 14.81, 16.00
06/17/2015, 14.50, 15.41
06/18/2015, 13.19, 13.88
06/19/2015, 13.96, 14.61
06/22/2015, 12.74, 13.83
06/23/2015, 12.11, 13.52
06/24/2015, 13.26, 14.24
06/25/2015, 14.01, 14.85
06/26/2015, 14.02, 15.33
06/29/2015, 18.85, 19.81
06/30/2015, 18.23, 19.34
07/01/2015, 16.09, 17.56
07/02/2015, 16.79, 17.66
07/06/2015, 17.01, 17.91
07/07/2015, 16.09, 17.34
07/08/2015, 19.66, 20.07
07/09/2015, 19.97, 20.32
07/10/2015, 16.83, 17.92
07/13/2015, 13.90, 15.02
07/14/2015, 13.37, 14.27
07/15/2015, 13.23, 14.17
07/16/2015, 12.11, 12.59
07/17/2015, 11.95, 12.93
07/20/2015, 12.25, 14.03
07/21/2015, 12.22, 14.49
07/22/2015, 12.12, 14.17
07/23/2015, 12.64, 14.16
07/24/2015, 13.74, 15.85
07/27/2015, 15.60, 17.49
07/28/2015, 13.44, 15.51
07/29/2015, 12.50, 14.96
07/30/2015, 12.13, 14.44
07/31/2015, 12.12, 14.59
08/03/2015, 12.56, 15.18
08/04/2015, 13.00, 15.67
08/05/2015, 12.51, 15.13
08/06/2015, 13.77, 16.90
08/07/2015, 13.39, 16.90
08/10/2015, 12.23, 15.87
08/11/2015, 13.71, 17.45
08/12/2015, 13.61, 17.24
08/13/2015, 13.49, 16.95
08/14/2015, 12.83, 16.41
08/17/2015, 13.02, 15.55
08/18/2015, 13.79, 16.00
08/19/2015, 15.25, 17.36
08/20/2015, 19.14, 21.61
08/21/2015, 28.03, 30.20
08/24/2015, 40.74, 42.95
08/25/2015, 36.02, 38.32
08/26/2015, 30.32, 31.37
08/27/2015, 26.10, 28.46
08/28/2015, 26.05, 28.75
08/31/2015, 28.43, 29.92
09/01/2015, 31.40, 32.95
09/02/2015, 26.09, 28.41
09/03/2015, 25.61, 28.10
09/04/2015, 27.80, 28.92
09/08/2015, 24.90, 26.56
09/09/2015, 26.23, 27.51
09/10/2015, 24.37, 26.44
09/11/2015, 23.20, 25.02
09/14/2015, 24.25, 25.44
09/15/2015, 22.54, 24.02
09/16/2015, 21.35, 22.58
09/17/2015, 21.14, 22.63
09/18/2015, 22.28, 23.60
09/21/2015, 20.14, 22.50
09/22/2015, 22.44, 24.58
09/23/2015, 22.13, 23.78
09/24/2015, 23.47, 24.72
09/25/2015, 23.62, 25.16
09/28/2015, 27.63, 28.99
09/29/2015, 26.83, 28.94
09/30/2015, 24.50, 26.82
10/01/2015, 22.55, 25.58
10/02/2015, 20.94, 23.71
10/05/2015, 19.54, 22.82
10/06/2015, 19.40, 22.65
10/07/2015, 18.40, 21.78
10/08/2015, 17.42, 20.91
10/09/2015, 17.08, 20.50
10/12/2015, 16.17, 19.01
10/13/2015, 17.67, 20.15
10/14/2015, 18.03, 20.71
10/15/2015, 16.05, 18.07
10/16/2015, 15.05, 17.20
10/19/2015, 14.98, 16.86
10/20/2015, 15.75, 17.95
10/21/2015, 16.70, 18.98
10/22/2015, 14.45, 15.63
10/23/2015, 14.46, 16.60
10/26/2015, 15.29, 17.75
10/27/2015, 15.43, 17.92
10/28/2015, 14.33, 16.94
10/29/2015, 14.61, 17.17
10/30/2015, 15.07, 17.30
11/02/2015, 14.15, 16.56
11/03/2015, 14.54, 16.77
11/04/2015, 15.51, 17.22
11/05/2015, 15.05, 17.20
11/06/2015, 14.33, 16.36
11/09/2015, 16.52, 18.03
11/10/2015, 15.29, 17.32
11/11/2015, 16.06, 17.72
11/12/2015, 18.37, 18.92
11/13/2015, 20.08, 21.24
11/16/2015, 18.16, 18.79
11/17/2015, 18.84, 19.34
11/18/2015, 16.85, 17.76
11/19/2015, 16.99, 17.94
11/20/2015, 15.47, 17.03
11/23/2015, 15.62, 17.31
11/24/2015, 15.93, 17.48
11/25/2015, 15.19, 16.98
11/27/2015, 15.12, 17.13
11/30/2015, 16.13, 18.10
12/01/2015, 14.67, 17.15
12/02/2015, 15.91, 17.83
12/03/2015, 18.11, 19.72
12/04/2015, 14.81, 16.66
12/07/2015, 15.84, 17.60
12/08/2015, 17.60, 18.84
12/09/2015, 19.61, 20.45
12/10/2015, 19.34, 20.11
12/11/2015, 24.39, 24.38
12/14/2015, 22.73, 23.11
12/15/2015, 20.95, 21.51
12/16/2015, 17.86, 18.79
12/17/2015, 18.94, 20.28
12/18/2015, 20.70, 21.50
12/21/2015, 18.70, 20.22
12/22/2015, 16.60, 18.38
12/23/2015, 15.57, 17.68
12/24/2015, 15.74, 17.81
12/28/2015, 16.91, 18.87
12/29/2015, 16.08, 17.84
12/30/2015, 17.29, 18.88
12/31/2015, 18.21, 19.63
01/04/2016, 20.70, 22.42
01/05/2016, 19.34, 21.56
01/06/2016, 20.59, 22.48
01/07/2016, 24.99, 26.77
01/08/2016, 27.01, 28.33
01/11/2016, 24.30, 26.41
01/12/2016, 22.47, 24.16
01/13/2016, 25.22, 27.11
01/14/2016, 23.95, 25.96
01/15/2016, 27.02, 29.13
01/19/2016, 26.05, 29.32
01/20/2016, 27.59, 30.84
01/21/2016, 26.69, 30.23
01/22/2016, 22.34, 25.74
01/25/2016, 24.15, 27.54
01/26/2016, 22.50, 26.42
01/27/2016, 23.11, 27.27
01/28/2016, 22.42, 26.32
01/29/2016, 20.20, 23.64
02/01/2016, 19.98, 23.06
02/02/2016, 21.98, 25.08
02/03/2016, 21.65, 25.05
02/04/2016, 21.84, 25.35
02/05/2016, 23.38, 27.65
02/08/2016, 26.00, 31.46
02/09/2016, 26.54, 31.91
02/10/2016, 26.29, 31.26
02/11/2016, 28.14, 31.87
02/12/2016, 25.40, 29.74
02/16/2016, 24.11, 28.67
02/17/2016, 22.31, 27.19
02/18/2016, 21.64, 26.60
02/19/2016, 20.53, 24.91
02/22/2016, 19.38, 23.81
02/23/2016, 20.98, 25.30
02/24/2016, 20.72, 24.00
02/25/2016, 19.11, 22.62
02/26/2016, 19.81, 23.08
02/29/2016, 20.55, 23.55
03/01/2016, 17.70, 20.77
03/02/2016, 17.09, 20.60
03/03/2016, 16.70, 20.75
03/04/2016, 16.86, 20.81
03/07/2016, 17.35, 21.61
03/08/2016, 18.67, 22.72
03/09/2016, 18.34, 21.89
03/10/2016, 18.05, 21.49
03/11/2016, 16.50, 19.65
03/14/2016, 16.92, 19.57
03/15/2016, 16.84, 19.46
03/16/2016, 14.99, 17.80
03/17/2016, 14.44, 17.65
03/18/2016, 14.02, 17.20
03/21/2016, 13.79, 17.17
03/22/2016, 14.17, 16.98
03/23/2016, 14.94, 17.75
03/24/2016, 14.74, 17.31
03/28/2016, 15.24, 18.39
03/29/2016, 13.82, 16.90
03/30/2016, 13.56, 16.53
03/31/2016, 13.95, 16.85
04/01/2016, 13.10, 15.84
04/04/2016, 14.12, 16.85
04/05/2016, 15.42, 18.02
04/06/2016, 14.09, 16.64
04/07/2016, 16.16, 18.62
04/08/2016, 15.36, 18.48
04/11/2016, 16.26, 18.59
04/12/2016, 14.85, 17.48
04/13/2016, 13.84, 16.26
04/14/2016, 13.72, 16.60
04/15/2016, 13.62, 16.05
04/18/2016, 13.35, 16.04
04/19/2016, 13.24, 16.43
04/20/2016, 13.28, 16.31
04/21/2016, 13.95, 16.57
04/22/2016, 13.22, 16.61
04/25/2016, 14.08, 17.21
04/26/2016, 13.96, 17.26
04/27/2016, 13.77, 17.06
04/28/2016, 15.22, 18.07
04/29/2016, 15.70, 19.30
05/02/2016, 14.68, 18.28
05/03/2016, 15.60, 19.02
05/04/2016, 16.05, 19.32
05/05/2016, 15.91, 19.14
05/06/2016, 14.72, 17.54
05/09/2016, 14.57, 17.38
05/10/2016, 13.63, 16.27
05/11/2016, 14.69, 17.16
05/12/2016, 14.41, 17.26
05/13/2016, 15.04, 17.10
05/16/2016, 14.68, 16.37
05/17/2016, 15.57, 17.60
05/18/2016, 15.95, 17.41
05/19/2016, 16.33, 17.88
05/20/2016, 15.20, 16.40
05/23/2016, 15.82, 16.85
05/24/2016, 14.42, 15.32
05/25/2016, 13.90, 15.01
05/26/2016, 13.43, 14.71
05/27/2016, 13.12, 14.55
05/31/2016, 14.19, 15.25
06/01/2016, 14.20, 15.39
06/02/2016, 13.63, 15.15
06/03/2016, 13.47, 15.03
06/06/2016, 13.65, 15.25
06/07/2016, 14.05, 15.26
06/08/2016, 14.08, 15.27
06/09/2016, 14.64, 15.68
06/10/2016, 17.03, 17.64
06/13/2016, 20.97, 20.61
06/14/2016, 20.50, 20.43
06/15/2016, 20.14, 20.19
06/16/2016, 19.37, 19.83
06/17/2016, 19.41, 20.25
06/20/2016, 18.37, 19.31
06/21/2016, 18.48, 19.59
06/22/2016, 21.17, 21.64
06/23/2016, 17.25, 18.21
06/24/2016, 25.76, 24.88
06/27/2016, 23.85, 24.39
06/28/2016, 18.75, 20.11
06/29/2016, 16.64, 18.47
06/30/2016, 15.63, 17.58
07/01/2016, 14.77, 16.83
07/05/2016, 15.58, 17.92
07/06/2016, 14.96, 17.49
07/07/2016, 14.76, 17.28
07/08/2016, 13.20, 15.74
07/11/2016, 13.54, 15.11
07/12/2016, 13.55, 15.09
07/13/2016, 13.04, 15.24
07/14/2016, 12.82, 14.66
07/15/2016, 12.67, 14.29
07/18/2016, 12.44, 14.71
07/19/2016, 11.97, 14.57
07/20/2016, 11.77, 14.27
07/21/2016, 12.74, 14.98
07/22/2016, 12.02, 14.59
07/25/2016, 12.87, 15.60
07/26/2016, 13.05, 15.93
07/27/2016, 12.83, 15.14
07/28/2016, 12.72, 14.84
07/29/2016, 11.87, 13.97
08/01/2016, 12.44, 14.52
08/02/2016, 13.37, 15.41
08/03/2016, 12.86, 15.18
08/04/2016, 12.42, 14.47
08/05/2016, 11.39, 13.77
08/08/2016, 11.50, 14.06
08/09/2016, 11.66, 14.19
08/10/2016, 12.05, 14.55
08/11/2016, 11.68, 14.31
08/12/2016, 11.55, 13.99
08/15/2016, 11.81, 14.01
08/16/2016, 12.64, 14.92
08/17/2016, 12.19, 14.76
08/18/2016, 11.43, 14.15
08/19/2016, 11.34, 13.42
08/22/2016, 12.27, 14.00
08/23/2016, 12.38, 14.21
08/24/2016, 13.45, 15.26
08/25/2016, 13.63, 15.36
08/26/2016, 13.65, 15.16
08/29/2016, 12.94, 15.00
08/30/2016, 13.12, 15.11
08/31/2016, 13.42, 15.34
09/01/2016, 13.48, 15.39
09/02/2016, 11.98, 14.32
09/06/2016, 12.02, 14.32
09/07/2016, 11.94, 13.89
09/08/2016, 12.51, 14.48
09/09/2016, 17.50, 17.96
09/12/2016, 15.16, 15.31
09/13/2016, 17.85, 17.95
09/14/2016, 18.14, 18.30
09/15/2016, 16.30, 16.39
09/16/2016, 15.37, 15.14
09/19/2016, 15.53, 16.11
09/20/2016, 15.92, 16.55
09/21/2016, 13.30, 14.98
09/22/2016, 12.02, 13.66
09/23/2016, 12.29, 13.98
09/26/2016, 14.50, 16.44
09/27/2016, 13.10, 15.09
09/28/2016, 12.39, 15.03
09/29/2016, 14.02, 16.23
09/30/2016, 13.29, 15.45
10/03/2016, 13.57, 15.86
10/04/2016, 13.63, 16.25
10/05/2016, 12.99, 15.86
10/06/2016, 12.84, 15.70
10/07/2016, 13.48, 15.66
10/10/2016, 13.38, 15.50
10/11/2016, 15.36, 17.02
10/12/2016, 15.91, 17.23
10/13/2016, 16.69, 17.65
10/14/2016, 16.12, 17.40
10/17/2016, 16.21, 17.58
10/18/2016, 15.28, 16.97
10/19/2016, 14.41, 16.41
10/20/2016, 13.75, 15.63
10/21/2016, 13.34, 15.37
10/24/2016, 13.02, 14.93
10/25/2016, 13.46, 15.88
10/26/2016, 14.24, 16.51
10/27/2016, 15.36, 17.33
10/28/2016, 16.19, 18.23
10/31/2016, 17.06, 19.32
11/01/2016, 18.56, 20.66
11/02/2016, 19.32, 21.24
11/03/2016, 22.08, 22.36
11/04/2016, 22.51, 23.03
11/07/2016, 18.71, 19.66
11/08/2016, 18.74, 20.20
11/09/2016, 14.38, 17.15
11/10/2016, 14.74, 19.07
11/11/2016, 14.17, 18.95
11/14/2016, 14.48, 19.70
11/15/2016, 13.37, 17.60
11/16/2016, 13.72, 17.30
11/17/2016, 13.35, 16.02
11/18/2016, 12.85, 15.51
11/21/2016, 12.42, 14.74
11/22/2016, 12.41, 14.28
11/23/2016, 12.43, 14.26
11/25/2016, 12.34, 14.39
11/28/2016, 13.15, 15.12
11/29/2016, 12.90, 14.94
11/30/2016, 13.33, 15.13
12/01/2016, 14.07, 17.18
12/02/2016, 14.12, 16.99
12/05/2016, 12.14, 15.87
12/06/2016, 11.79, 15.26
12/07/2016, 12.22, 15.20
12/08/2016, 12.64, 14.82
12/09/2016, 11.75, 14.27
12/12/2016, 12.64, 13.87
12/13/2016, 12.72, 14.33
12/14/2016, 13.19, 14.53
12/15/2016, 12.79, 14.21
12/16/2016, 12.20, 13.23
12/19/2016, 11.71, 13.11
12/20/2016, 11.45, 13.08
12/21/2016, 11.27, 13.26
12/22/2016, 11.43, 13.42
12/23/2016, 11.44, 13.24
12/27/2016, 11.99, 14.24
12/28/2016, 12.95, 15.40
12/29/2016, 13.37, 15.56
12/30/2016, 14.04, 16.68
01/03/2017, 12.85, 16.06
01/04/2017, 11.85, 15.18
01/05/2017, 11.67, 14.63
01/06/2017, 11.32, 13.85
01/09/2017, 11.56, 14.22
01/10/2017, 11.49, 14.13
01/11/2017, 11.26, 13.94
01/12/2017, 11.54, 13.86
01/13/2017, 11.23, 13.34
01/17/2017, 11.87, 13.88
01/18/2017, 12.48, 13.51
01/19/2017, 12.78, 14.06
01/20/2017, 11.54, 13.04
01/23/2017, 11.77, 13.49
01/24/2017, 11.07, 12.64
01/25/2017, 10.81, 12.65
01/26/2017, 10.63, 12.64
01/27/2017, 10.58, 12.30
01/30/2017, 11.88, 13.71
01/31/2017, 11.99, 14.29
02/01/2017, 11.81, 13.09
02/02/2017, 11.93, 13.63
02/03/2017, 10.97, 12.78
02/06/2017, 11.37, 13.01
02/07/2017, 11.29, 13.03
02/08/2017, 11.45, 12.92
02/09/2017, 10.88, 12.65
02/10/2017, 10.85, 12.31
02/13/2017, 11.07, 12.18
02/14/2017, 10.74, 11.69
02/15/2017, 11.97, 12.23
02/16/2017, 11.76, 12.74
02/17/2017, 11.49, 12.07
02/21/2017, 11.57, 12.98
02/22/2017, 11.74, 12.56
02/23/2017, 11.71, 13.29
02/24/2017, 11.47, 12.75
02/27/2017, 12.09, 13.19
02/28/2017, 12.92, 13.60
03/01/2017, 12.54, 12.90
03/02/2017, 11.81, 12.71
03/03/2017, 10.96, 11.77
03/06/2017, 11.24, 12.19
03/07/2017, 11.45, 12.13
03/08/2017, 11.86, 12.25
03/09/2017, 12.30, 12.47
03/10/2017, 11.66, 11.90
03/13/2017, 11.35, 11.19
03/14/2017, 12.30, 11.70
03/15/2017, 11.63, 11.28
03/16/2017, 11.21, 10.96
03/17/2017, 11.28, 10.57
03/20/2017, 11.34, 10.31
03/21/2017, 12.47, 12.50
03/22/2017, 12.81, 12.78
03/23/2017, 13.12, 13.70
03/24/2017, 12.96, 12.66
03/27/2017, 12.50, 12.78
03/28/2017, 11.53, 12.12
03/29/2017, 11.42, 11.53
03/30/2017, 11.54, 11.54
03/31/2017, 12.37, 11.75
04/03/2017, 12.38, 12.37
04/04/2017, 11.79, 12.15
04/05/2017, 12.89, 13.14
04/06/2017, 12.39, 12.73
04/07/2017, 12.87, 13.49
04/10/2017, 14.05, 14.22
04/11/2017, 15.07, 15.13
04/12/2017, 15.77, 15.56
04/13/2017, 15.96, 15.90
04/17/2017, 14.66, 15.24
04/18/2017, 14.42, 15.47
04/19/2017, 14.93, 15.47
04/20/2017, 14.15, 14.46
04/21/2017, 14.63, 14.87
04/24/2017, 10.84, 12.06
04/25/2017, 10.76, 12.01
04/26/2017, 10.85, 11.95
04/27/2017, 10.36, 11.11
04/28/2017, 10.82, 11.53
05/01/2017, 10.11, 12.20
05/02/2017, 10.59, 12.95
05/03/2017, 10.68, 11.98
05/04/2017, 10.46, 12.18
05/05/2017, 10.57, 12.31
05/08/2017, 9.77, 11.86
05/09/2017, 9.96, 12.67
05/10/2017, 10.21, 12.34
05/11/2017, 10.60, 12.76
05/12/2017, 10.40, 12.30
05/15/2017, 10.42, 12.03
05/16/2017, 10.65, 11.59
05/17/2017, 15.59, 16.46
05/18/2017, 14.66, 15.66
05/19/2017, 12.04, 13.86
05/22/2017, 10.93, 12.88
05/23/2017, 10.72, 12.75
05/24/2017, 10.02, 12.37
05/25/2017, 9.99, 12.58
05/26/2017, 9.81, 12.26
05/30/2017, 10.38, 12.90
05/31/2017, 10.41, 12.94
06/01/2017, 9.89, 12.69
06/02/2017, 9.75, 12.91
06/05/2017, 10.07, 13.20
06/06/2017, 10.45, 13.96
06/07/2017, 10.39, 14.05
06/08/2017, 10.16, 13.66
06/09/2017, 10.70, 18.13
06/12/2017, 11.46, 16.98
06/13/2017, 10.42, 15.10
06/14/2017, 10.64, 16.01
06/15/2017, 10.90, 16.20
06/16/2017, 10.38, 16.30
06/19/2017, 10.37, 14.60
06/20/2017, 10.86, 15.29
06/21/2017, 10.75, 14.76
06/22/2017, 10.48, 14.80
06/23/2017, 10.02, 14.47
06/26/2017, 9.90, 15.44
06/27/2017, 11.06, 17.26
06/28/2017, 10.03, 16.05
06/29/2017, 11.44, 18.43
06/30/2017, 11.18, 17.61
07/03/2017, 11.22, 18.74
07/05/2017, 11.07, 17.26
07/06/2017, 12.54, 18.00
07/07/2017, 11.19, 16.81
07/10/2017, 11.11, 16.70
07/11/2017, 10.89, 16.42
07/12/2017, 10.30, 15.10
07/13/2017, 9.90, 14.62
07/14/2017, 9.51, 13.80
07/17/2017, 9.82, 14.50
07/18/2017, 9.89, 13.90
07/19/2017, 9.79, 13.95
07/20/2017, 9.58, 14.36
07/21/2017, 9.36, 14.36
07/24/2017, 9.43, 14.59
07/25/2017, 9.43, 13.82
07/26/2017, 9.60, 13.89
07/27/2017, 10.11, 15.89
07/28/2017, 10.29, 15.91
07/31/2017, 10.26, 15.87
08/01/2017, 10.09, 14.83
08/02/2017, 10.28, 14.61
08/03/2017, 10.44, 14.69
08/04/2017, 10.03, 14.09
08/07/2017, 9.93, 14.21
08/08/2017, 10.96, 15.23
08/09/2017, 11.11, 15.43
08/10/2017, 16.04, 19.06
08/11/2017, 15.51, 17.77
08/14/2017, 12.33, 15.06
08/15/2017, 12.04, 14.36
08/16/2017, 11.74, 14.22
08/17/2017, 15.55, 18.60
08/18/2017, 14.26, 17.85
08/21/2017, 13.19, 17.37
08/22/2017, 11.35, 15.21
08/23/2017, 12.25, 15.80
08/24/2017, 12.23, 15.97
08/25/2017, 11.28, 15.52
08/28/2017, 11.32, 15.18
08/29/2017, 11.70, 15.98
08/30/2017, 11.22, 15.12
08/31/2017, 10.59, 14.33
09/01/2017, 10.13, 14.10
09/05/2017, 12.23, 16.13
09/06/2017, 11.63, 15.56
09/07/2017, 11.55, 15.40
09/08/2017, 12.12, 16.07
09/11/2017, 10.73, 14.07
09/12/2017, 10.58, 13.37
09/13/2017, 10.50, 12.80
09/14/2017, 10.44, 13.40
09/15/2017, 10.17, 12.51
09/18/2017, 10.15, 13.61
09/19/2017, 10.18, 13.30
09/20/2017, 9.78, 13.42
09/21/2017, 9.67, 13.71
09/22/2017, 9.59, 13.81
09/25/2017, 10.21, 15.65
09/26/2017, 10.17, 15.28
09/27/2017, 9.87, 15.32
09/28/2017, 9.55, 14.98
09/29/2017, 9.51, 13.85
10/02/2017, 9.45, 13.88
10/03/2017, 9.51, 13.62
10/04/2017, 9.63, 13.45
10/05/2017, 9.19, 12.88
10/06/2017, 9.65, 13.33
10/09/2017, 10.33, 14.04
10/10/2017, 10.08, 14.29
10/11/2017, 9.85, 14.09
10/12/2017, 9.91, 14.33
10/13/2017, 9.61, 13.97
10/16/2017, 9.91, 14.49
10/17/2017, 10.31, 14.40
10/18/2017, 10.07, 14.32
10/19/2017, 10.05, 14.64
10/20/2017, 9.97, 14.32
10/23/2017, 11.07, 15.74
10/24/2017, 11.16, 15.51
10/25/2017, 11.23, 16.31
10/26/2017, 11.30, 15.82
10/27/2017, 9.80, 14.30
10/30/2017, 10.50, 15.05
10/31/2017, 10.18, 15.06
11/01/2017, 10.20, 14.95
11/02/2017, 9.93, 14.70
11/03/2017, 9.14, 13.90
11/06/2017, 9.40, 13.90
11/07/2017, 9.89, 14.12
11/08/2017, 9.78, 14.06
11/09/2017, 10.50, 15.04
11/10/2017, 11.29, 15.03
11/13/2017, 11.50, 14.84
11/14/2017, 11.59, 15.00
11/15/2017, 13.13, 16.09
11/16/2017, 11.76, 14.31
11/17/2017, 11.43, 13.79
11/20/2017, 10.65, 13.82
11/21/2017, 9.73, 12.78
11/22/2017, 9.88, 12.74
11/24/2017, 9.67, 12.38
11/27/2017, 9.87, 13.04
11/28/2017, 10.03, 13.41
11/29/2017, 10.70, 16.38
11/30/2017, 11.28, 15.93
12/01/2017, 11.43, 16.57
12/04/2017, 11.68, 18.03
12/05/2017, 11.33, 17.12
12/06/2017, 11.02, 16.71
12/07/2017, 10.16, 15.86
12/08/2017, 9.58, 14.42
12/11/2017, 9.34, 12.59
12/12/2017, 9.92, 12.86
12/13/2017, 10.18, 12.74
12/14/2017, 10.49, 12.39
12/15/2017, 9.42, 11.88
12/18/2017, 9.53, 12.53
12/19/2017, 10.03, 12.82
12/20/2017, 9.72, 12.78
12/21/2017, 9.62, 12.65
12/22/2017, 9.90, 12.54
12/26/2017, 10.25, 13.64
12/27/2017, 10.47, 14.29
12/28/2017, 10.18, 14.62
12/29/2017, 11.04, 15.68
01/02/2018, 9.77, 14.93
01/03/2018, 9.15, 14.16
01/04/2018, 9.22, 13.97
01/05/2018, 9.22, 13.48
01/08/2018, 9.52, 13.84
01/09/2018, 10.08, 14.63
01/10/2018, 9.82, 15.28
01/11/2018, 9.88, 14.77
01/12/2018, 10.16, 14.57
01/16/2018, 11.66, 16.34
01/17/2018, 11.91, 16.20
01/18/2018, 12.22, 16.95
01/19/2018, 11.27, 16.15
01/22/2018, 11.03, 16.29
01/23/2018, 11.10, 16.75
01/24/2018, 11.47, 17.90
01/25/2018, 11.58, 18.25
01/26/2018, 11.08, 17.52
01/29/2018, 13.84, 19.22
01/30/2018, 14.79, 20.35
01/31/2018, 13.54, 19.65
02/01/2018, 13.47, 19.15
02/02/2018, 17.31, 20.66
02/05/2018, 37.32, 33.02
02/06/2018, 29.98, 26.70
02/07/2018, 27.73, 24.73
02/08/2018, 33.46, 33.89
02/09/2018, 29.06, 29.62
02/12/2018, 25.61, 24.94
02/13/2018, 24.97, 23.71
02/14/2018, 19.26, 20.87
02/15/2018, 19.13, 20.85
02/16/2018, 19.46, 20.46
02/20/2018, 20.60, 21.67
02/21/2018, 20.02, 22.49
02/22/2018, 18.72, 20.91
02/23/2018, 16.49, 18.16
02/26/2018, 15.80, 18.12
02/27/2018, 18.59, 20.49
02/28/2018, 19.85, 22.01
03/01/2018, 22.47, 24.74
03/02/2018, 19.59, 21.53
03/05/2018, 18.73, 20.60
03/06/2018, 18.36, 20.60
03/07/2018, 17.76, 20.43
03/08/2018, 16.54, 19.26
03/09/2018, 14.64, 17.30
03/12/2018, 15.78, 17.56
03/13/2018, 16.35, 19.24
03/14/2018, 17.23, 19.52
03/15/2018, 16.59, 18.45
03/16/2018, 15.80, 17.64
03/19/2018, 19.02, 22.06
03/20/2018, 18.20, 22.13
03/21/2018, 17.86, 22.06
03/22/2018, 23.34, 26.63
03/23/2018, 24.87, 28.35
03/26/2018, 21.03, 25.15
03/27/2018, 22.50, 29.01
03/28/2018, 22.87, 30.19
